"ID","Title","Channel","PublishedAt","Description"
"FiVHsJNvcl4","六堆客家文化資產座談 強調保存維護傳承【客家新聞20230326】","客家新聞Hakka News","2023-03-26","客委會客發中心推動六堆生態博物館，強調對文化資產的認識、探索及學習，為了讓民眾對文化資產有更深入的認識，舉辦六堆客家文化資產工作坊，以「文化資產與地方社會」為主題，用對談方式共同思索六堆文化資產的走向及發展。"
"ilqakozf_gM","水梨奶奶說客語講故事 廖建輝扮女裝推母語【客家新聞20230326】","客家新聞Hakka News","2023-03-26","三灣鄉立圖書館結合伯公照護站計畫，推出老幼共學課程，不過這堂課實在很有趣，因為上課的老師竟然是男扮女裝，原來是三灣退休的裝潢師傅廖建輝，十分熱衷於傳承客語，還特別變身三灣水梨奶奶，穿女裝用客語講故事，逗樂老嫩大細。"
"d8CDlTFu3b4","「細細樹秧轉妹家」 贈苗活動為美濃添綠意【客家新聞20230326】","客家新聞Hakka News","2023-03-26","去年8月，屏東林區管理處與美濃愛鄉協進會，共同成立「美濃九芎林保安林公私協力平台」，希望透過民間參與，擴大保育自然的量能，26日結合植樹月活動，在美濃黃蝶翠谷雙溪母樹林，辦理「細細樹秧轉妹家」活動，將超過1000棵的原生苗木，送給社區學校及民眾。"
"pfzzw-QjcG4","閏二月買豬腳為父母添壽 萬巒豬腳街現人潮【客家新聞20230322】","客家新聞Hakka News","2023-03-26","閏二月是民間傳統習俗，非常重視的一個月，因為約19年會出現一次。傳統習俗上已結婚的女兒，會在閏二月時買豬腳回娘家，給父母親添壽。今天(22日)是農曆閏二月的第一天，萬巒豬腳街一早就出現人潮。"
"6hSCEFYK0m4","復育瀕危原生樹種 苗縣植樹節推廣南庄橙【客家新聞20230326】","客家新聞Hakka News","2023-03-26","在苗栗縣南庄鄉有一種原生植物南庄橙，具經濟價值，而且用南庄命名，老南庄人也稱它為酸柑，原本是當地居民兒時常見的食用植物，卻因為山坡地開發瀕臨消失，在林務局以及相關單位的協助下，南庄鄉民積極復育南庄橙，今天(25日)上午，苗栗縣政府更結合植樹節，推廣南庄橙。"
"rkJWBz7SDDU","桃園南區狒狒現蹤 農業局日夜持續誘捕【客家新聞20230224】","客家新聞Hakka News","2023-03-26","桃園市南區，位在平鎮、楊梅、新屋地區交界，有民眾通報，一隻可能具有攻擊性的狒狒出現，桃園市農業局立即動員動保處人員前往處理，目前狒狒的蹤跡，最後目擊的地方是在新屋梅高路三段，但狒狒很聰明行動又快，到現在還沒發現牠的蹤影，桃園市農業局表示，將持續以白天搜尋誘捕，夜晚高科技搜尋方式捕捉狒狒。"
"0HqRsECC6z8","石岡百年「電火圳」步道整修完工 26日辦健行【客家新聞20230322】","客家新聞Hakka News","2023-03-26","臺中石岡有100多年歷史的電火圳，是臺電公司用來發電的水圳，而水圳旁的生態步道，因部分設施老舊破損，石岡區公所去年發包整修，而工程最近剛完工，區公所將於26日舉辦健行活動，讓民眾感受古圳及生態之美。"
"Oi63D7DHwf0","六龜三月櫻花旗木盛開 吸引民眾拍照打卡【客家新聞20230324】","客家新聞Hakka News","2023-03-26","每年3月，高雄六龜的臺27甲線和天臺山道場等地，都可以看到有「三月櫻」稱號的花旗木，繁花盛開的美景，因為花期超過1個月，又有浪漫氛圍的粉紅色花瓣，也成為不少民眾拍照打卡的熱門景點。"
"eizb_jHN9U4","守護里港在地孤老 社福團體手作植栽送愛【客家新聞20230325】","客家新聞Hakka News","2023-03-25","為了幫助偏鄉孤老安心生活，華山基金會與屏東縣里港鄉多個愛心店家，25日舉辦「植想與您送愛偏鄉，守護在地孤老」活動，由10位長輩一同製作板上植栽，讓他們感受社會的關懷。"
"dhKJ_-mRbT4","桃園彩色海芋季 展現休區繽紛花海樣貌【客家新聞20230325】","客家新聞Hakka News","2023-03-25","2023桃園彩色海芋季，將於4月1日連假，在大園溪海休閒農業區登場，桃園市長張善政表示，今年以「綺芋」為主題，除了與地方一起種植的海芋花海外，更有主題藝術裝置及專為彩色海芋季，量身打造的花精靈遊園踩街演出，讓桃園休區在每一個季節，都可以看見不同的農業展現。"
"4MrMKNYjpRM","全臺唯一「民間軍校」慶5週年 培育國軍人才【客家新聞20230325】","客家新聞Hakka News","2023-03-25","全國唯一民間軍事學校南亞ROTC專業大學成立5週年，退輔會主委馮世寬代表國軍與學校創辦人共同主持校慶典禮，學校副校長藍中賢表示，透過民間軍校的培養，不但讀書期間省下上百萬元的學費，任官後每月月薪超過5萬元，讓年輕學生剛畢業，就有比同儕多一份穩定的工作，可以更用心來保家衛國。"
"zH3YAeQXslE","姜太公客家大院迎桐花祭 祈福桐花添好運【客家新聞20230325】","客家新聞Hakka News","2023-03-25","苗栗縣客家大院是知名賞桐景點，占地約11公頃的綠地，種植數千株油桐花，今天(25日)承租單位姜太公中部道場開鑼，正式宣布桐花祭開始，同時結合道教儀式，為園區植株祈福，讓民眾免費索取油桐花。"
"C0kh5lKB4dk","旗山溪月眉橋砂石疏濬擾民 地方尋解套【客家新聞20230325】","客家新聞Hakka News","2023-03-25","高雄旗山溪月眉橋正在進行砂石疏濬工程，由於砂石車行經美濃、杉林等地區，沿路產生的噪音及落塵，引起諸多民怨，高雄市議員朱信強邀請相關單位尋求解決之道，希望警方同步加強取締。"
"lZU97o2Y2RU","新竹鹿寮坑客家情人節 見證石爺石娘愛情【客家新聞20230325】","客家新聞Hakka News","2023-03-25","新竹芎林鄉的華龍村有一對石頭，因模樣看起來相依相偎，在客庄民眾泛靈信仰的尊崇下，稱為石爺、石娘，也成為華龍村重要的信仰，在20年前村民特別為祂們舉辦結婚儀式後，每年固定3月的第4個星期，訂為客家情人節，並盛大慶祝屬於在地的喜事。"
"JFMuVLEHSts","南投梅子節4/1登場 食農體驗認識在地農產【客家新聞20230325】","客家新聞Hakka News","2023-03-25","青梅是南投縣內重要經濟作物，縣府每年都在青梅盛產期推出一系列活動，今年南投梅子節將於4月1日正式展開，由南投縣農會率領信義鄉水里鄉、國姓鄉及仁愛鄉農會到各地辦理青梅食農教育推廣，要讓更多人來認識南投梅子產業。"
"tejpsrGJirE","國姓愛心莓農做公益 邀弱勢團體體驗採果【客家新聞20230324】","客家新聞Hakka News","2023-03-24","南投縣國姓鄉福龜村，有一戶有機草莓農，交棒給第2代經營管理，目前種植面積擴大到4分地，為了回饋社會，農民從3年前開始做公益，今天(24日)首度邀請位於埔里鎮的教養院生，到草莓園享受採果樂，希望未來可以讓更多弱勢團體，也能一起來享用草莓的滋味。"
"oRo5i1NHFJk","客語中高級認證教師 高市擬優先介聘至客庄【客家新聞20230324】","客家新聞Hakka News","2023-03-24","高雄市客委會與教育局協力合作，促成具客語能力認證中高級以上教師優先介聘至客庄地區，讓有志於轉任客庄服務的教師，可實現心願，既回應教師親情與鄉土的呼喚，也同時提升客庄地區教學品質，維護客家新生代的受教權。"
"_uoUj-XVbsA","中南部乾旱 紫斑蝶北返較去年約晚半個月【客家新聞20230324】","客家新聞Hakka News","2023-03-24","世界唯二越冬型的紫斑蝶，在每年清明節前後，會從高雄茂林北返竹苗一帶繁殖，但可能因乾旱的關係，紫斑蝶北返時間，比去年晚了約半個月，根據生態協會的觀察，紫斑蝶的先遣部隊，這兩天才到達林內鄉，預計下星期才會出現大量紫斑蝶。"
"KfpLqaNJjLo","推廣本土語 全國大專校院本國語文競賽頒獎【客家新聞20230324】","客家新聞Hakka News","2023-03-24","教育部為推廣本國語文教育，鼓勵大專校院學生，提升本國語文素養與學習興趣，舉辦「111學年度全國大專校院學生本國語文競賽」，共有45所大專院校127名學生參與，並在今天(24日)在中央大學舉辦頒獎，中央大學則在客語作文、客語打字與客語演說三大類，拿下第一名，成果豐碩，客委會副主委范佐銘表示，希望透過比賽活動，喚起年輕世代珍視自身族群語言及文字，活絡本土語文的交流與推廣。"
"BjxT5RPen-E","客委會補助 竹南博愛公園風雨球場啟用【客家新聞20230324】","客家新聞Hakka News","2023-03-24","苗栗縣竹南鎮的市區，又多了一處可以擋風擋雨的籃球場，竹南鎮公所爭取客委會補助，加上自籌款共計3000萬，在竹南鎮博愛公園籃球場，進行風雨球場的工程施作，並在今天(24日)上午正式啟用，不少竹南鄉親已經迫不及待，帶著籃球到球場體驗。"
"30EYxfUU_k0","GPT-4與ChatGPT差異 語言文字能力升級【客家新聞20230324】","客家新聞Hakka News","2023-03-24","ChatGPT-3.5版去年底才剛開放，引領AI高速發展，OpenAI於3月15日凌晨，已在官網正式發表GPT-4新模型，讓ChatGPT變得更強，數位落差級距逐漸拉大，對於AI引發失業潮的討論，再度浮上檯面，國內大學院校也跟上這股AI浪潮，讓學生及早學習運用AI，而不是被AI取代。"
"6dpMVMvTUmE","吉隆坡約80公里外 文冬小鎮頗具南洋風情【客家新聞20230324】","客家新聞Hakka News","2023-03-24","《吉客馬來亞》系列報導，今天要關注距離馬來西亞首都吉隆坡，車程不到一小時，有座綠意盎然的小山城文冬，它是彭亨州的第三大城，和鄰近的勞勿，都被稱為「貓山王的故鄉」，甚至有「世界榴槤之都」的美名，這裡除了有山明水秀的風景作伴，兼具豐厚的人文歷史，週末假日，許多吉隆坡人都會驅車前來，感受當地悠悠的生活步調。"
"PT7NQ1ZJjws","客委會建置語音資料庫 用AI整合分析推母語【客家新聞20230324】","客家新聞Hakka News","2023-03-24","AI透過蒐集到的大數據不斷學習，客委會去年在全國客家日發表，臺灣客語語音資料庫，目前已完成四縣腔建置，預計今年9月完成海陸腔的蒐集，將來可藉由AI學客語，為語言保存帶來利多消息，從AI演算到客語AI未來整合應用，學者認為用AI來救客語，讓語言的傳承更有希望。"
"n8ILrE67j3k","張育成經典賽一戰成名 返美備戰新球季【客家新聞20230323】","客家新聞Hakka News","2023-03-24","被封為「國防部長」的臺灣棒球選手張育成，在經典賽一戰成名，早上已經搭機返美，備戰新球季，愛爾達轉播MLB美國職棒，從3月31日開幕戰開始，每天都會帶來4場大聯盟轉播服務，希望全臺球迷，一起力挺張育成站穩大聯盟。"
"tco6kWFsd44","迎接桐花祭 苗縣5鄉鎮市推健行輕旅行【客家新聞20230323】","客家新聞Hakka News","2023-03-23","迎接2023苗栗桐花祭，苗栗縣政府規畫伯公祈福祭儀、山中藝徑健行，及不插電音樂會等活動，預計4月22日開始，結合縣內5個鄉鎮市推出賞花遊程，讓民眾沉浸山林之間，感受客庄自然之美。"
"MMqNOte1tD8","牛肉麵湯鮮味美 文青店面設計走時髦風【客家新聞20230323】","客家新聞Hakka News","2023-03-23","屏東市有一間牛肉麵店，以老屋改造搭配植栽妝點空間，簡約文青風格引人注目，而這裡的招牌牛肉麵，用10多種中藥材和牛大骨熬煮，湯頭香氣十足且不油膩，牛肉燉得嫩而不柴，吃過的民眾都讚不絕口。"
"J7lfUq4WhuQ","「不插電童遊趣」 崙背國小提前歡度兒童節【客家新聞20230323】","客家新聞Hakka News","2023-03-23","兒童節就快到了，為了讓小朋友歡度屬於他們的節日，雲林縣崙背國小辦理「不插電童遊趣」活動，安排10項關卡讓學生及家長闖關，藉此促進小朋友體智能均衡發展。"
"-osG3XxXXGI","寒流影響芥菜晚收 南庄酸菜產量剩3分之1【客家新聞20230323】","客家新聞Hakka News","2023-03-23","每年過年前上市，許多民眾的年菜，一定會出現的食材南庄酸菜，因為年前寒流影響芥菜生長，年前無法供應，直到年後芥菜順利長成，才在228期間上市供應，不過因為芥菜的供應有限，今年的南庄酸菜總產量，僅有往年的3分之1。"
"5reLwEpCdn0","埔里熱氣球嘉年華 號召捐血做公益促觀光【客家新聞20230323】","客家新聞Hakka News","2023-03-23","南投縣埔里鎮公所與民間企業合作，在清明連假，推出2天熱氣球嘉年華活動，民眾只要即日起，到埔里地區的捐血站捐出熱血，就有機會搭乘熱氣球或是兌換園遊券，做公益的同時，也能品嚐在地小吃和農特產。"
